"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","rt","stimulus","response","url","question_order","view_history","trialType","tgtCol","tgtPos","tgtDir","correct","rwdType","reward","value","tgtPosition"
"","html-keyboard-response","103","131727","0.0-6.0-1.0-1.2-0.2","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""text"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(26 15)\"" class=\""bacs1\"">L</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(-26 15)\"" class=\""bacs2\"">e</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=green transform=\""translate(0 -30)\"" class=\""bacs2\"">Y</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","104","132229","0.0-6.0-1.0-1.2-1.2","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(26 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(31 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(21 15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-26 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-21 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-31 15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(0 -30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(5 -30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-5 -30)\"">X</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","105","133232","0.0-6.0-1.0-1.2-2.2","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","106","134307","0.0-6.0-1.0-1.2-3.2","x1y","[""red""]","1072.699999988079","<svg viewBox=""0 0 100 100""><text dominant-baseline=""middle"" x=""50"" y=""50"" class=""bacs1"">c</text><text font-size=""10%"" text-anchor=""middle""  x=""50"" y=""75"">Press z for old or m for new</text>","m","","","","","","","","true","","","","new"
"","html-keyboard-response","107","136809","0.0-6.0-1.0-2.2","x1y","[""red""]","null","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","108","138371","0.0-6.0-1.0-0.3","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","109","139374","0.0-6.0-1.0-1.3-0.3","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""text"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=red transform=\""translate(0 30)\"" class=\""bacs2\"">T</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(-26 -15)\"" class=\""bacs1\"">B</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(26 -15)\"" class=\""bacs1\"">T</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","110","139876","0.0-6.0-1.0-1.3-1.3","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(0 30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(5 30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-5 30)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-26 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-21 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-31 -15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(26 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(31 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(21 -15)\"">X</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","111","140878","0.0-6.0-1.0-1.3-2.3","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","112","141332","0.0-6.0-1.0-1.3-3.3","x1y","[""red""]","450.69999998807907","<svg viewBox=""0 0 100 100""><text dominant-baseline=""middle"" x=""50"" y=""50"" class=""bacs2"">n</text><text font-size=""10%"" text-anchor=""middle""  x=""50"" y=""75"">Press z for old or m for new</text>","z","","","","","","","","false","","","","new"
"","html-keyboard-response","113","143834","0.0-6.0-1.0-2.3","x1y","[""red""]","null","<p style=""font-size:300%;"">Miss.</p> <p style=""font-size:300%;"">Wrong response.</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","114","145395","0.0-6.0-1.0-0.4","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","115","146398","0.0-6.0-1.0-1.4-0.4","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""text"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(26 15)\"" class=\""bacs1\"">n</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(-26 15)\"" class=\""bacs2\"">L</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(0 -30)\"" class=\""bacs1\"">b</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","116","146902","0.0-6.0-1.0-1.4-1.4","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(26 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(31 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(21 15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-26 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-21 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-31 15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(0 -30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(5 -30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-5 -30)\"">X</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","117","147908","0.0-6.0-1.0-1.4-2.4","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","118","148619","0.0-6.0-1.0-1.4-3.4","x1y","[""red""]","708.4000000357628","<svg viewBox=""0 0 100 100""><text dominant-baseline=""middle"" x=""50"" y=""50"" class=""bacs1"">b</text><text font-size=""10%"" text-anchor=""middle""  x=""50"" y=""75"">Press z for old or m for new</text>","m","","","","","","","","false","","","","1st"
"","html-keyboard-response","119","151123","0.0-6.0-1.0-2.4","x1y","[""red""]","null","<p style=""font-size:300%;"">Miss.</p> <p style=""font-size:300%;"">Wrong response.</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","120","152684","0.0-6.0-1.0-0.5","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","121","153687","0.0-6.0-1.0-1.5-0.5","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""text"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(0 30)\"" class=\""bacs2\"">l</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(-26 -15)\"" class=\""bacs1\"">v</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(26 -15)\"" class=\""bacs1\"">V</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","122","154189","0.0-6.0-1.0-1.5-1.5","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(0 30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(5 30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-5 30)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-26 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-21 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-31 -15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(26 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(31 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(21 -15)\"">X</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","123","155192","0.0-6.0-1.0-1.5-2.5","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","124","156260","0.0-6.0-1.0-1.5-3.5","x1y","[""red""]","1065.1000000238419","<svg viewBox=""0 0 100 100""><text dominant-baseline=""middle"" x=""50"" y=""50"" class=""bacs1"">c</text><text font-size=""10%"" text-anchor=""middle""  x=""50"" y=""75"">Press z for old or m for new</text>","m","","","","","","","","true","","","","new"
"","html-keyboard-response","125","158763","0.0-6.0-1.0-2.5","x1y","[""red""]","null","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","126","161587","0.0-6.0-2.0","x1y","[""red""]","1822.7000000476837","<p>You have now finished the training exercise. If you would like to repeat the instructions and training exercise, press <b>R</b>. If you are ready to continue to the task, press <b>C</b>. </p>","c","","","","","","","","","","","",""
"","html-keyboard-response","127","162563","0.0-7.0-0.0","x1y","[""red""]","973.7999999523163","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.The experiment will begin shortly.</p> <p></p>","m","","","","","","","","","","","",""
"","html-keyboard-response","128","162763","0.0-7.0-1.0","x1y","[""red""]","198.69999998807907","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>5</p>","z","","","","","","","","","","","",""
"","html-keyboard-response","129","163251","0.0-7.0-2.0","x1y","[""red""]","486.80000001192093","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>4</p>","m","","","","","","","","","","","",""
"","html-keyboard-response","130","163507","0.0-7.0-3.0","x1y","[""red""]","254.69999998807907","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>3</p>","z","","","","","","","","","","","",""
"","html-keyboard-response","131","164243","0.0-7.0-4.0","x1y","[""red""]","734.6999999880791","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>2</p>","m","","","","","","","","","","","",""
"","html-keyboard-response","132","165245","0.0-7.0-5.0","x1y","[""red""]","null","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>1</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","133","165806","0.0-8.0-1.0-0.0","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","134","166809","0.0-8.0-1.0-1.0-0.0","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=red transform=\""translate(26 15)\"" class=\""bacs1\"">r</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(-26 15)\"" class=\""bacs1\"">N</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(0 -30)\"" class=\""bacs1\"">J</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","135","167312","0.0-8.0-1.0-1.0-1.0","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(26 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(31 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(21 15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-26 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-21 15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-31 15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(0 -30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(5 -30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-5 -30)\"">X</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","136","168314","0.0-8.0-1.0-1.0-2.0","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","137","169179","0.0-8.0-1.0-1.0-3.0","x1y","[""red""]","863.1999999880791","<svg viewBox=""0 0 100 100""><text dominant-baseline=""middle"" x=""50"" y=""50"" class=""bacs1"">r</text></svg>","z","","","","RSVPtest","","","","true","","","","1st"
"","html-keyboard-response","138","171684","0.0-8.0-1.0-2.0","x1y","[""red""]","null","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","139","173247","0.0-8.0-1.0-0.1","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","140","174250","0.0-8.0-1.0-1.1-0.1","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(0 30)\"" class=\""bacs1\"">L</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=green transform=\""translate(-26 -15)\"" class=\""bacs2\"">y</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(26 -15)\"" class=\""bacs1\"">e</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","141","174753","0.0-8.0-1.0-1.1-1.1","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(0 30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(5 30)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-5 30)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-26 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-21 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(-31 -15)\"">X</text>"",""<text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(26 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(31 -15)\"">X</text><text dominant-baseline=\""middle\"" text-anchor= \""middle\"" x=\""50\"" y=\""50\"" fill=\""black\"" transform=\""translate(21 -15)\"">X</text>"",""</svg>""]","null","","","","","","","","","","","",""
"","html-keyboard-response","142","175754","0.0-8.0-1.0-1.1-2.1","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","143","176667","0.0-8.0-1.0-1.1-3.1","x1y","[""red""]","911.1000000238419","<svg viewBox=""0 0 100 100""><text dominant-baseline=""middle"" x=""50"" y=""50"" class=""bacs2"">y</text></svg>","z","","","","RSVPtest","","","","true","","","","1st"
"","html-keyboard-response","144","179170","0.0-8.0-1.0-2.1","x1y","[""red""]","null","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","145","181436","0.0-8.0-1.0-4.1-0.1","x1y","[""red""]","1261.6000000238419","<p>You have finished block 1 of 4.<p>You responded correctly on 100% of the trials.<p>On the next screen, you will be given a 30 second break. Press the <b>g</b> key to start your break.","g","","","","","","","","","","","",""
"","html-keyboard-response","146","182438","0.0-8.0-1.0-4.1-1.1-0.1","x1y","[""red""]","null","<p>The experiment will resume in 30 seconds. (press g to skip - Demo only)<p> Remember, press <b>z</b> if the symbol is old or <b>m</b> if the symbol is new.","null","","","","","","","","","","","",""
"","html-keyboard-response","147","183043","0.0-8.0-1.0-4.1-1.1-1.1","x1y","[""red""]","603.3999999761581","<p>The experiment will resume in 29 seconds. (press g to skip - Demo only)<p> Remember, press <b>z</b> if the symbol is old or <b>m</b> if the symbol is new.","g","","","","","","","","","","","",""
"","html-keyboard-response","148","183387","0.0-8.0-1.0-4.1-2.1-0.1","x1y","[""red""]","342.5999999642372","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.The experiment will begin shortly.</p> <p></p>","g","","","","","","","","","","","",""
"","html-keyboard-response","149","183715","0.0-8.0-1.0-4.1-2.1-1.1","x1y","[""red""]","326.5999999642372","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>5</p>","z","","","","","","","","","","","",""
"","html-keyboard-response","150","184251","0.0-8.0-1.0-4.1-2.1-2.1","x1y","[""red""]","534.6999999880791","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>4</p>","z","","","","","","","","","","","",""
"","html-keyboard-response","151","184459","0.0-8.0-1.0-4.1-2.1-3.1","x1y","[""red""]","206.69999998807907","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>3</p>","z","","","","","","","","","","","",""
"","html-keyboard-response","152","184675","0.0-8.0-1.0-4.1-2.1-4.1","x1y","[""red""]","214.5999999642372","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>2</p>","z","","","","","","","","","","","",""
"","html-keyboard-response","153","185677","0.0-8.0-1.0-4.1-2.1-5.1","x1y","[""red""]","null","<p>Place your fingers on the <b>z</b> and <b>m</b> keys.</b> keys. The experiment will begin shortly.</p><p>1</p>","null","","","","","","","","","","","",""
"","html-keyboard-response","154","186238","0.0-8.0-1.0-0.2","x1y","[""red""]","null","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","","","","",""
"","html-keyboard-response","155","187242","0.0-8.0-1.0-1.2-0.2","x1y","[""red""]","null","[""<svg viewBox=\""0 0 100 100\"" >"",""<path d=\""M 50 52 L 50 48\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<path d=\""M 52 50 L 48 50\"" stroke=\""black\"" stroke-width=\"".5\""/>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(26 15)\"" class=\""bacs1\"">r</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(-26 15)\"" class=\""bacs1\"">h</text>"",""<text dominant-baseline=\""middle\"" x=\""50\"" y=\""50\"" fill=black transform=\""translate(0 -30)\"" class=\""bacs2\"">u</text>"",""</svg>""]","null","","","","","","","","","","","",""
